Date,Open,High,Low,Close,Volume
25-01-18,23.35,23.700001,22.68,22.879999,2222200
26-01-18,22.950001,24.17,22.219999,24.15,3196900
29-01-18,24.02,24.9,23.42,23.98,2199900
30-01-18,23.700001,23.790001,22.950001,23.209999,2405000
31-01-18,23.309999,23.65,22.51,22.93,1809200
01-02-18,22.58,22.690001,22.09,22.209999,2137500
02-02-18,22,22.74,21.84,22.27,2264500
05-02-18,21.940001,22.68,21.120001,21.190001,2344600
06-02-18,20.59,22,20.559999,21.27,2927600
07-02-18,21.290001,21.879999,21.030001,21.559999,1536500
08-02-18,21.76,21.780001,20.07,20.1,2009800
09-02-18,20.360001,20.4,18.52,19.91,4293200
12-02-18,20.139999,20.360001,19.17,20.17,2755900
13-02-18,19.99,19.99,18.35,18.6,5235600
14-02-18,17.5,19.15,17.190001,18.709999,6102100
15-02-18,18.83,19.26,17.83,18.620001,3931500
16-02-18,18.629999,19.462,18.459999,19.24,3842100
20-02-18,19.1,19.57,18.49,18.549999,3269100
