Date,Open,High,Low,Close,Adj Close,Volume
2018-01-09,23.000000,23.045000,22.330000,22.750000,22.750000,2138400
2018-01-10,22.600000,23.340000,22.469999,23.090000,23.090000,1292400
2018-01-11,23.090000,25.139999,23.090000,24.299999,24.299999,3639600
2018-01-12,24.299999,24.930000,24.219999,24.600000,24.600000,1531800
2018-01-16,24.750000,24.889999,20.559999,20.930000,20.930000,8765600
2018-01-17,21.010000,21.290001,20.100000,21.059999,21.059999,5027000
2018-01-18,22.260000,23.280001,21.510000,22.430000,22.430000,8082400
2018-01-19,22.430000,24.190001,22.170000,23.920000,23.920000,5815000
2018-01-22,23.750000,24.969999,23.750000,24.290001,24.290001,2603200
2018-01-23,24.270000,24.760000,23.750000,24.129999,24.129999,2093200
2018-01-24,24.120001,24.459999,23.219999,23.320000,23.320000,1658700
2018-01-25,23.350000,23.700001,22.680000,22.879999,22.879999,2222200
2018-01-26,22.950001,24.170000,22.219999,24.150000,24.150000,3196900
2018-01-29,24.020000,24.900000,23.420000,23.980000,23.980000,2199900
2018-01-30,23.700001,23.790001,22.950001,23.209999,23.209999,2405000
2018-01-31,23.309999,23.650000,22.510000,22.930000,22.930000,1809200
2018-02-01,22.580000,22.690001,22.090000,22.209999,22.209999,2137500
2018-02-02,22.000000,22.740000,21.840000,22.270000,22.270000,2264500
2018-02-05,21.940001,22.680000,21.120001,21.190001,21.190001,2344600
2018-02-06,20.590000,22.000000,20.559999,21.270000,21.270000,2927600
2018-02-07,21.290001,21.879999,21.030001,21.559999,21.559999,1536500
2018-02-08,21.760000,21.780001,20.070000,20.100000,20.100000,2009800
2018-02-09,20.360001,20.400000,18.520000,19.910000,19.910000,4293200
2018-02-12,20.139999,20.360001,19.170000,20.170000,20.170000,2755900
2018-02-13,19.990000,19.990000,18.350000,18.600000,18.600000,5235600
2018-02-14,17.500000,19.150000,17.190001,18.709999,18.709999,6102100
2018-02-15,18.830000,19.260000,17.830000,18.620001,18.620001,3931500
2018-02-16,18.629999,19.462000,18.459999,19.240000,19.240000,3842100
2018-02-20,19.100000,19.570000,18.490000,18.549999,18.549999,3269100
